Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
,Afghanistan,33.93911,67.709953,18/07/2020,35301,1164,23273,10864,Eastern Mediterranean
,Albania,41.1533,20.1683,18/07/2020,4008,111,2264,1633,Europe
,Algeria,28.0339,1.6596,18/07/2020,22549,1068,15744,5737,Africa
,Andorra,42.5063,1.5218,18/07/2020,880,52,803,25,Europe
,Angola,-11.2027,17.8739,18/07/2020,687,29,210,448,Africa
,Antigua and Barbuda,17.0608,-61.7964,18/07/2020,76,3,57,16,Americas
,Argentina,-38.4161,-63.6167,18/07/2020,122524,2220,52607,67697,Americas
,Armenia,40.0691,45.0382,18/07/2020,34462,631,23123,10708,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,18/07/2020,113,3,105,5,Western Pacific
New South Wales,Australia,-33.8688,151.2093,18/07/2020,3568,49,2988,531,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,18/07/2020,31,0,29,2,Western Pacific
Queensland,Australia,-27.4698,153.0251,18/07/2020,1071,6,1060,5,Western Pacific
South Australia,Australia,-34.9285,138.6007,18/07/2020,444,4,440,0,Western Pacific
Tasmania,Australia,-42.8821,147.3272,18/07/2020,228,13,215,0,Western Pacific
Victoria,Australia,-37.8136,144.9631,18/07/2020,5696,38,2819,2839,Western Pacific
Western Australia,Australia,-31.9505,115.8605,18/07/2020,651,9,618,24,Western Pacific
,Austria,47.5162,14.5501,18/07/2020,19573,711,17501,1361,Europe
,Azerbaijan,40.1431,47.5769,18/07/2020,27133,349,18450,8334,Europe
,Bahamas,25.025885,-78.035889,18/07/2020,138,11,91,36,Americas
,Bahrain,26.0275,50.55,18/07/2020,36004,124,31765,4115,Eastern Mediterranean
,Bangladesh,23.685,90.3563,18/07/2020,202066,2581,110098,89387,South-East Asia
,Barbados,13.1939,-59.5432,18/07/2020,104,7,91,6,Americas
,Belarus,53.7098,27.9534,18/07/2020,65953,495,57856,7602,Europe
,Belgium,50.8333,4.469936,18/07/2020,63706,9800,17289,36617,Europe
,Benin,9.3077,2.3158,18/07/2020,1602,31,782,789,Africa
,Bhutan,27.5142,90.4336,18/07/2020,87,0,78,9,South-East Asia
,Bolivia,-16.2902,-63.5887,18/07/2020,58138,2106,18200,37832,Americas
,Bosnia and Herzegovina,43.9159,17.6791,18/07/2020,8161,246,3648,4267,Europe
,Brazil,-14.235,-51.9253,18/07/2020,2074860,78772,1447408,548680,Americas
,Brunei,4.5353,114.7277,18/07/2020,141,3,138,0,Western Pacific
,Bulgaria,42.7339,25.4858,18/07/2020,8638,299,4081,4258,Europe
,Burkina Faso,12.2383,-1.5616,18/07/2020,1047,53,887,107,Africa
,Cabo Verde,16.5388,-23.0418,18/07/2020,2014,21,913,1080,Africa
,Cambodia,11.55,104.9167,18/07/2020,171,0,133,38,Western Pacific
,Cameroon,3.848,11.5021,18/07/2020,16157,373,13728,2056,Africa
Alberta,Canada,53.9333,-116.5765,18/07/2020,9219,167,0,9052,Americas
British Columbia,Canada,53.7267,-127.6476,18/07/2020,3198,189,0,3009,Americas
Manitoba,Canada,53.7609,-98.8139,18/07/2020,337,7,0,330,Americas
New Brunswick,Canada,46.5653,-66.4619,18/07/2020,168,2,0,166,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,18/07/2020,262,3,0,259,Americas
Nova Scotia,Canada,44.682,-63.7443,18/07/2020,1067,63,0,1004,Americas
Ontario,Canada,51.2538,-85.3232,18/07/2020,39316,2791,0,36525,Americas
Prince Edward Island,Canada,46.5107,-63.4168,18/07/2020,36,0,0,36,Americas
Quebec,Canada,52.9399,-73.5491,18/07/2020,57300,5654,0,51646,Americas
Saskatchewan,Canada,52.9399,-106.4509,18/07/2020,941,15,0,926,Americas
,Central African Republic,6.6111,20.9394,18/07/2020,4485,55,1348,3082,Africa
,Chad,15.4542,18.7322,18/07/2020,889,75,800,14,Africa
,Chile,-35.6751,-71.543,18/07/2020,328846,8445,299449,20952,Americas
Anhui,China,31.8257,117.2264,18/07/2020,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,18/07/2020,929,9,788,132,Western Pacific
Chongqing,China,30.0572,107.874,18/07/2020,583,6,576,1,Western Pacific
Fujian,China,26.0789,117.9874,18/07/2020,364,1,361,2,Western Pacific
Gansu,China,35.7518,104.2861,18/07/2020,167,2,165,0,Western Pacific
Guangdong,China,23.3417,113.4244,18/07/2020,1659,8,1636,15,Western Pacific
Guangxi,China,23.8298,108.7881,18/07/2020,255,2,252,1,Western Pacific
Guizhou,China,26.8154,106.8748,18/07/2020,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,18/07/2020,171,6,165,0,Western Pacific
Hebei,China,39.549,116.1306,18/07/2020,349,6,0,343,Western Pacific
Heilongjiang,China,47.862,127.7615,18/07/2020,947,13,934,0,Western Pacific
Henan,China,37.8957,114.9042,18/07/2020,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,18/07/2020,1713,12,1274,427,Western Pacific
Hubei,China,30.9756,112.2707,18/07/2020,68135,4512,63623,0,Western Pacific
Hunan,China,27.6104,111.7088,18/07/2020,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,18/07/2020,249,1,237,11,Western Pacific
Jiangsu,China,32.9711,119.455,18/07/2020,654,0,654,0,Western Pacific
Jiangxi,China,27.614,115.7221,18/07/2020,932,1,931,0,Western Pacific
Jilin,China,43.6661,126.1923,18/07/2020,155,2,153,0,Western Pacific
Liaoning,China,41.2956,122.6085,18/07/2020,164,2,153,9,Western Pacific
Macau,China,22.1667,113.55,18/07/2020,46,0,46,0,Western Pacific
Ningxia,China,37.2692,106.1655,18/07/2020,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,18/07/2020,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,18/07/2020,322,3,315,4,Western Pacific
Shandong,China,36.3427,118.1498,18/07/2020,797,7,785,5,Western Pacific
Shanghai,China,31.202,121.4491,18/07/2020,733,7,701,25,Western Pacific
Shanxi,China,37.5777,112.2922,18/07/2020,201,0,198,3,Western Pacific
Sichuan,China,30.6171,102.7103,18/07/2020,599,3,592,4,Western Pacific
Tianjin,China,39.3054,117.323,18/07/2020,203,3,195,5,Western Pacific
Tibet,China,31.6927,88.0924,18/07/2020,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,18/07/2020,106,3,73,30,Western Pacific
Yunnan,China,24.974,101.487,18/07/2020,188,2,184,2,Western Pacific
Zhejiang,China,29.1832,120.0934,18/07/2020,1270,1,1267,2,Western Pacific
,Colombia,4.5709,-74.2973,18/07/2020,190700,6516,85836,98348,Americas
,Congo (Brazzaville),-0.228,15.8277,18/07/2020,2633,49,626,1958,Africa
,Congo (Kinshasa),-4.0383,21.7587,18/07/2020,8324,193,4313,3818,Africa
,Costa Rica,9.7489,-83.7534,18/07/2020,10551,54,2902,7595,Americas
,Cote d'Ivoire,7.54,-5.5471,18/07/2020,13912,91,8000,5821,Africa
,Croatia,45.1,15.2,18/07/2020,4253,120,2929,1204,Europe
,Cuba,21.521757,-77.781167,18/07/2020,2445,87,2304,54,Americas
,Cyprus,35.1264,33.4299,18/07/2020,1037,19,845,173,Europe
,Czechia,49.8175,15.473,18/07/2020,13855,358,8733,4764,Europe
Faroe Islands,Denmark,61.8926,-6.9118,18/07/2020,188,0,188,0,Europe
Greenland,Greenland,71.7069,-42.6043,18/07/2020,13,0,13,0,Europe
,Denmark,56.2639,9.5018,18/07/2020,13173,611,12209,353,Europe
,Djibouti,11.8251,42.5903,18/07/2020,5003,56,4809,138,Eastern Mediterranean
,Dominican Republic,18.7357,-70.1627,18/07/2020,51519,971,24607,25941,Americas
,Ecuador,-1.8312,-78.1834,18/07/2020,73382,5282,31757,36343,Americas
,Egypt,26.820553,30.802498,18/07/2020,87172,4251,27868,55053,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,18/07/2020,11508,324,6560,4624,Americas
,Equatorial Guinea,1.6508,10.2679,18/07/2020,3071,51,842,2178,Africa
,Eritrea,15.1794,39.7823,18/07/2020,251,0,155,96,Africa
,Estonia,58.5953,25.0136,18/07/2020,2021,69,1912,40,Europe
,Eswatini,-26.5225,31.4659,18/07/2020,1729,21,788,920,Africa
,Ethiopia,9.145,40.4897,18/07/2020,9147,163,2430,6554,Africa
,Fiji,-17.7134,178.065,18/07/2020,26,0,18,8,Western Pacific
,Finland,61.92411,25.748151,18/07/2020,7318,328,6880,110,Europe
French Guiana,France,3.9339,-53.1258,18/07/2020,6655,37,4272,2346,Europe
French Polynesia,France,-17.6797,149.4068,18/07/2020,62,0,60,2,Europe
Guadeloupe,France,16.265,-61.551,18/07/2020,195,14,172,9,Europe
Mayotte,France,-12.8275,45.166244,18/07/2020,2782,37,2591,154,Europe
New Caledonia,France,-20.904305,165.618042,18/07/2020,22,0,21,1,Europe
Reunion,France,-21.1151,55.5364,18/07/2020,624,3,472,149,Europe
Saint Barthelemy,France,17.9,-62.8333,18/07/2020,6,0,6,0,Europe
St Martin,France,18.0708,-63.0501,18/07/2020,46,3,39,4,Europe
Martinique,France,14.6415,-61.0242,18/07/2020,262,15,98,149,Europe
,France,46.2276,2.2137,18/07/2020,201285,30046,71639,99600,Europe
,Gabon,-0.8037,11.6094,18/07/2020,6315,46,3865,2404,Africa
,Gambia,13.4432,-15.3101,18/07/2020,93,4,49,40,Africa
,Georgia,42.3154,43.3569,18/07/2020,1018,15,895,108,Europe
,Germany,51.165691,10.451526,18/07/2020,202426,9091,187200,6135,Europe
,Ghana,7.9465,-1.0232,18/07/2020,27060,145,23044,3871,Africa
,Greece,39.0742,21.8243,18/07/2020,3983,194,1374,2415,Europe
,Guatemala,15.7835,-90.2308,18/07/2020,38042,1449,23365,13228,Americas
,Guinea,9.9456,-9.6966,18/07/2020,6491,39,5257,1195,Africa
,Guyana,4.860416,-58.93018,18/07/2020,327,19,163,145,Americas
,Haiti,18.9712,-72.2852,18/07/2020,7053,146,3877,3030,Americas
,Holy See,41.9029,12.4534,18/07/2020,12,0,12,0,Europe
,Honduras,15.2,-86.2419,18/07/2020,32793,891,3661,28241,Americas
,Hungary,47.1625,19.5033,18/07/2020,4315,596,3222,497,Europe
,Iceland,64.9631,-19.0208,18/07/2020,1838,10,1814,14,Europe
,India,20.593684,78.96288,18/07/2020,1077781,26816,677423,373542,South-East Asia
,Indonesia,-0.7893,113.9213,18/07/2020,84882,4016,43268,37598,South-East Asia
,Iran,32.427908,53.688046,18/07/2020,271606,13979,235300,22327,Eastern Mediterranean
,Iraq,33.223191,43.679291,18/07/2020,90220,3691,58492,28037,Eastern Mediterranean
,Ireland,53.1424,-7.6921,18/07/2020,25750,1753,23364,633,Europe
,Israel,31.046051,34.851612,18/07/2020,49365,401,21348,27616,Europe
,Italy,41.87194,12.56738,18/07/2020,244216,35042,196806,12368,Europe
,Jamaica,18.1096,-77.2975,18/07/2020,774,10,679,85,Americas
,Japan,36.204824,138.252924,18/07/2020,24946,986,19211,4749,Western Pacific
,Jordan,31.24,36.51,18/07/2020,1214,11,1022,181,Eastern Mediterranean
,Kazakhstan,48.0196,66.9237,18/07/2020,68703,375,40256,28072,Europe
,Kenya,-0.0236,37.9062,18/07/2020,12750,225,4440,8085,Africa
,South Korea,35.907757,127.766922,18/07/2020,13745,295,12556,894,Western Pacific
,Kuwait,29.31166,47.481766,18/07/2020,58904,407,49020,9477,Eastern Mediterranean
,Kyrgyzstan,41.20438,74.766098,18/07/2020,24606,900,10704,13002,Europe
,Latvia,56.8796,24.6032,18/07/2020,1189,31,1022,136,Europe
,Lebanon,33.8547,35.8623,18/07/2020,2775,40,1485,1250,Eastern Mediterranean
,Liberia,6.428055,-9.429499,18/07/2020,1088,70,519,499,Africa
,Liechtenstein,47.14,9.55,18/07/2020,86,1,83,2,Europe
,Lithuania,55.1694,23.8813,18/07/2020,1915,80,1600,235,Europe
,Luxembourg,49.8153,6.1296,18/07/2020,5483,111,4333,1039,Europe
,Madagascar,-18.766947,46.869107,18/07/2020,6849,55,3339,3455,Africa
,Malaysia,4.210484,101.975766,18/07/2020,8764,122,8546,96,Western Pacific
,Maldives,3.2028,73.2207,18/07/2020,2930,15,2354,561,South-East Asia
,Malta,35.9375,14.3754,18/07/2020,675,9,662,4,Europe
,Mauritania,21.0079,-10.9408,18/07/2020,5813,153,3279,2381,Africa
,Mauritius,-20.348404,57.552152,18/07/2020,343,10,331,2,Africa
,Mexico,23.6345,-102.5528,18/07/2020,338913,38888,271239,28786,Americas
,Moldova,47.4116,28.3699,18/07/2020,20794,680,14183,5931,Europe
,Monaco,43.7333,7.4167,18/07/2020,109,4,98,7,Europe
,Mongolia,46.8625,103.8467,18/07/2020,287,0,213,74,Western Pacific
,Montenegro,42.708678,19.37439,18/07/2020,2072,30,378,1664,Europe
,Morocco,31.7917,-7.0926,18/07/2020,17015,269,14620,2126,Eastern Mediterranean
,Namibia,-22.9576,18.4904,18/07/2020,1203,2,32,1169,Africa
,Nepal,28.1667,84.25,18/07/2020,17502,40,11637,5825,South-East Asia
Aruba,Netherlands,12.5211,-69.9683,18/07/2020,111,3,100,8,Europe
Curacao,Netherlands,12.1696,-68.99,18/07/2020,28,1,24,3,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,18/07/2020,79,15,63,1,Europe
,Netherlands,52.1326,5.2913,18/07/2020,51581,6136,0,45445,Europe
,New Zealand,-40.9006,174.886,18/07/2020,1553,22,1506,25,Western Pacific
,Nicaragua,12.865416,-85.207229,18/07/2020,3147,99,2282,766,Americas
,Niger,17.607789,8.081666,18/07/2020,1104,69,1014,21,Africa
,Nigeria,9.082,8.6753,18/07/2020,36107,778,14938,20391,Africa
,North Macedonia,41.6086,21.7453,18/07/2020,9026,414,4727,3885,Europe
,Norway,60.472,8.4689,18/07/2020,9028,255,8138,635,Europe
,Oman,21.512583,55.923255,18/07/2020,65504,308,42772,22424,Eastern Mediterranean
,Pakistan,30.3753,69.3451,18/07/2020,263496,5568,204276,53652,Eastern Mediterranean
,Panama,8.538,-80.7821,18/07/2020,52261,1071,27494,23696,Americas
,Papua New Guinea,-6.314993,143.95555,18/07/2020,16,0,8,8,Western Pacific
,Paraguay,-23.4425,-58.4438,18/07/2020,3629,29,1643,1957,Americas
,Peru,-9.19,-75.0152,18/07/2020,349500,12998,238086,98416,Americas
,Philippines,12.879721,121.774017,18/07/2020,65304,1773,22067,41464,Western Pacific
,Poland,51.9194,19.1451,18/07/2020,39746,1618,29924,8204,Europe
,Portugal,39.3999,-8.2245,18/07/2020,48390,1684,33153,13553,Europe
,Qatar,25.3548,51.1839,18/07/2020,106308,154,103023,3131,Eastern Mediterranean
,Romania,45.9432,24.9668,18/07/2020,36691,2009,22488,12194,Europe
,Russia,61.52401,105.318756,18/07/2020,764215,12228,545909,206078,Europe
,Rwanda,-1.9403,29.8739,18/07/2020,1539,5,819,715,Africa
,Saint Lucia,13.9094,-60.9789,18/07/2020,23,0,19,4,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,18/07/2020,38,0,29,9,Americas
,San Marino,43.9424,12.4578,18/07/2020,699,42,656,1,Europe
,Saudi Arabia,23.885942,45.079162,18/07/2020,248416,2447,194218,51751,Eastern Mediterranean
,Senegal,14.4974,-14.4524,18/07/2020,8669,163,5859,2647,Africa
,Serbia,44.0165,21.0059,18/07/2020,20498,461,15179,4858,Europe
,Seychelles,-4.6796,55.492,18/07/2020,108,0,27,81,Africa
,Singapore,1.2833,103.8333,18/07/2020,47655,27,43833,3795,Western Pacific
,Slovakia,48.669,19.699,18/07/2020,1976,28,1523,425,Europe
,Slovenia,46.1512,14.9955,18/07/2020,1940,111,1568,261,Europe
,Somalia,5.152149,46.199616,18/07/2020,3111,93,1452,1566,Eastern Mediterranean
,South Africa,-30.5595,22.9375,18/07/2020,350879,4948,182230,163701,Africa
,Spain,40.463667,-3.74922,18/07/2020,260255,28420,150376,81459,Europe
,Sri Lanka,7.873054,80.771797,18/07/2020,2703,11,2023,669,South-East Asia
,Sudan,12.8628,30.2176,18/07/2020,10682,673,5637,4372,Eastern Mediterranean
,Suriname,3.9193,-56.0278,18/07/2020,1001,20,610,371,Americas
,Sweden,60.128161,18.643501,18/07/2020,77281,5619,0,71662,Europe
,Switzerland,46.8182,8.2275,18/07/2020,33492,1969,29900,1623,Europe
,Taiwan*,23.7,121,18/07/2020,451,7,440,4,Western Pacific
,Tanzania,-6.369028,34.888822,18/07/2020,509,21,183,305,Africa
,Thailand,15.870032,100.992541,18/07/2020,3246,58,3096,92,South-East Asia
,Togo,8.6195,0.8248,18/07/2020,774,15,548,211,Africa
,Trinidad and Tobago,10.6918,-61.2225,18/07/2020,137,8,124,5,Americas
,Tunisia,33.886917,9.537499,18/07/2020,1348,50,1095,203,Eastern Mediterranean
,Turkey,38.9637,35.2433,18/07/2020,218717,5475,201013,12229,Europe
,Uganda,1.373333,32.290275,18/07/2020,1062,0,1023,39,Africa
,Ukraine,48.3794,31.1656,18/07/2020,59333,1496,31479,26358,Europe
,United Arab Emirates,23.424076,53.847818,18/07/2020,56711,338,48917,7456,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,18/07/2020,153,9,137,7,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,18/07/2020,203,1,200,2,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,18/07/2020,583,47,529,7,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,18/07/2020,180,0,180,0,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,18/07/2020,336,24,312,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,18/07/2020,12,1,10,1,Europe
,United Kingdom,55.3781,-3.436,18/07/2020,294066,45273,0,248793,Europe
,Uruguay,-32.5228,-55.7658,18/07/2020,1044,33,921,90,Americas
,US,40,-100,18/07/2020,3711413,140119,1122720,2448574,Americas
,Uzbekistan,41.377491,64.585262,18/07/2020,16186,83,9127,6976,Europe
,Venezuela,6.4238,-66.5897,18/07/2020,11483,110,3972,7401,Americas
,Vietnam,14.058324,108.277199,18/07/2020,382,0,357,25,Western Pacific
,Zambia,-13.133897,27.849332,18/07/2020,2980,120,1462,1398,Africa
,Zimbabwe,-19.015438,29.154857,18/07/2020,1478,25,439,1014,Africa
,Dominica,15.415,-61.371,18/07/2020,18,0,18,0,Americas
,Grenada,12.1165,-61.679,18/07/2020,23,0,23,0,Americas
,Mozambique,-18.665695,35.529562,18/07/2020,1435,10,0,1425,Africa
,Syria,34.802075,38.996815,18/07/2020,496,25,0,471,Eastern Mediterranean
,Timor-Leste,-8.874217,125.727539,18/07/2020,24,0,0,24,South-East Asia
,Belize,17.1899,-88.4976,18/07/2020,40,2,22,16,Americas
,Laos,19.85627,102.495496,18/07/2020,19,0,19,0,Western Pacific
,Libya,26.3351,17.228331,18/07/2020,1791,48,385,1358,Eastern Mediterranean
,West Bank and Gaza,31.9522,35.2332,18/07/2020,8204,59,1596,6549,Eastern Mediterranean
,Guinea-Bissau,11.8037,-15.1804,18/07/2020,1949,26,803,1120,Africa
,Mali,17.570692,-3.996166,18/07/2020,2472,121,1809,542,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,18/07/2020,17,0,15,2,Americas
Northwest Territories,Canada,64.8255,-124.8457,18/07/2020,5,0,0,5,Americas
Yukon,Canada,64.2823,-135,18/07/2020,13,0,0,13,Americas
,Kosovo,42.602636,20.902977,18/07/2020,5617,130,2811,2676,Europe
,Burma,21.9162,95.956,18/07/2020,340,6,273,61,South-East Asia
Anguilla,United Kingdom,18.2206,-63.0686,18/07/2020,3,0,3,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,18/07/2020,8,1,7,0,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,18/07/2020,75,2,22,51,Europe
,Botswana,-22.3285,24.6849,18/07/2020,522,1,48,473,Africa
,Burundi,-3.3731,29.9189,18/07/2020,310,1,207,102,Africa
,Sierra Leone,8.460555,-11.779889,18/07/2020,1701,65,1237,399,Africa
,Malawi,-13.2543,34.3015,18/07/2020,2810,55,1111,1644,Africa
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,18/07/2020,13,0,13,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,18/07/2020,4,0,1,3,Europe
,South Sudan,6.877,31.307,18/07/2020,2191,43,1175,973,Africa
,Western Sahara,24.2155,-12.8858,18/07/2020,10,1,8,1,Africa
,Sao Tome and Principe,0.1864,6.6131,18/07/2020,743,14,337,392,Africa
,Yemen,15.552727,48.516388,18/07/2020,1581,443,701,437,Eastern Mediterranean
,Comoros,-11.6455,43.3333,18/07/2020,328,7,311,10,Africa
,Tajikistan,38.861,71.2761,18/07/2020,6834,57,5529,1248,Europe
,Lesotho,-29.61,28.2336,18/07/2020,359,6,69,284,Africa
,Afghanistan,33.93911,67.709953,19/07/2020,35475,1181,23634,10660,Eastern Mediterranean
,Albania,41.1533,20.1683,19/07/2020,4090,112,2311,1667,Europe
,Algeria,28.0339,1.6596,19/07/2020,23084,1078,16051,5955,Africa
,Andorra,42.5063,1.5218,19/07/2020,880,52,803,25,Europe
,Angola,-11.2027,17.8739,19/07/2020,705,29,221,455,Africa
,Antigua and Barbuda,17.0608,-61.7964,19/07/2020,76,3,57,16,Americas
,Argentina,-38.4161,-63.6167,19/07/2020,126755,2260,54105,70390,Americas
,Armenia,40.0691,45.0382,19/07/2020,34877,641,23294,10942,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,19/07/2020,113,3,107,3,Western Pacific
New South Wales,Australia,-33.8688,151.2093,19/07/2020,3588,49,2988,551,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,19/07/2020,31,0,29,2,Western Pacific
Queensland,Australia,-27.4698,153.0251,19/07/2020,1072,6,1061,5,Western Pacific
South Australia,Australia,-34.9285,138.6007,19/07/2020,444,4,440,0,Western Pacific
Tasmania,Australia,-42.8821,147.3272,19/07/2020,228,13,215,0,Western Pacific
Victoria,Australia,-37.8136,144.9631,19/07/2020,5942,39,2933,2970,Western Pacific
Western Australia,Australia,-31.9505,115.8605,19/07/2020,651,9,622,20,Western Pacific
,Austria,47.5162,14.5501,19/07/2020,19655,711,17599,1345,Europe
,Azerbaijan,40.1431,47.5769,19/07/2020,27521,354,18967,8200,Europe
,Bahamas,25.025885,-78.035889,19/07/2020,153,11,91,51,Americas
,Bahrain,26.0275,50.55,19/07/2020,36422,126,32372,3924,Eastern Mediterranean
,Bangladesh,23.685,90.3563,19/07/2020,204525,2618,111642,90265,South-East Asia
,Barbados,13.1939,-59.5432,19/07/2020,105,7,91,7,Americas
,Belarus,53.7098,27.9534,19/07/2020,66095,499,58204,7392,Europe
,Belgium,50.8333,4.469936,19/07/2020,63706,9800,17289,36617,Europe
,Benin,9.3077,2.3158,19/07/2020,1602,31,782,789,Africa
,Bhutan,27.5142,90.4336,19/07/2020,89,0,82,7,South-East Asia
,Bolivia,-16.2902,-63.5887,19/07/2020,59582,2151,18553,38878,Americas
,Bosnia and Herzegovina,43.9159,17.6791,19/07/2020,8340,249,3669,4422,Europe
,Brazil,-14.235,-51.9253,19/07/2020,2098389,79488,1459072,559829,Americas
,Brunei,4.5353,114.7277,19/07/2020,141,3,138,0,Western Pacific
,Bulgaria,42.7339,25.4858,19/07/2020,8733,300,4106,4327,Europe
,Burkina Faso,12.2383,-1.5616,19/07/2020,1052,53,901,98,Africa
,Cabo Verde,16.5388,-23.0418,19/07/2020,2045,21,973,1051,Africa
,Cambodia,11.55,104.9167,19/07/2020,171,0,136,35,Western Pacific
,Cameroon,3.848,11.5021,19/07/2020,16157,373,13728,2056,Africa
Alberta,Canada,53.9333,-116.5765,19/07/2020,9219,167,0,9052,Americas
British Columbia,Canada,53.7267,-127.6476,19/07/2020,3198,189,0,3009,Americas
Manitoba,Canada,53.7609,-98.8139,19/07/2020,343,7,0,336,Americas
New Brunswick,Canada,46.5653,-66.4619,19/07/2020,169,2,0,167,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,19/07/2020,262,3,0,259,Americas
Nova Scotia,Canada,44.682,-63.7443,19/07/2020,1067,63,0,1004,Americas
Ontario,Canada,51.2538,-85.3232,19/07/2020,39434,2794,0,36640,Americas
Prince Edward Island,Canada,46.5107,-63.4168,19/07/2020,36,0,0,36,Americas
Quebec,Canada,52.9399,-73.5491,19/07/2020,57466,5655,0,51811,Americas
Saskatchewan,Canada,52.9399,-106.4509,19/07/2020,943,15,0,928,Americas
,Central African Republic,6.6111,20.9394,19/07/2020,4485,55,1348,3082,Africa
,Chad,15.4542,18.7322,19/07/2020,889,75,801,13,Africa
,Chile,-35.6751,-71.543,19/07/2020,330930,8503,301794,20633,Americas
Anhui,China,31.8257,117.2264,19/07/2020,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,19/07/2020,929,9,804,116,Western Pacific
Chongqing,China,30.0572,107.874,19/07/2020,583,6,576,1,Western Pacific
Fujian,China,26.0789,117.9874,19/07/2020,364,1,361,2,Western Pacific
Gansu,China,35.7518,104.2861,19/07/2020,167,2,165,0,Western Pacific
Guangdong,China,23.3417,113.4244,19/07/2020,1659,8,1637,14,Western Pacific
Guangxi,China,23.8298,108.7881,19/07/2020,255,2,252,1,Western Pacific
Guizhou,China,26.8154,106.8748,19/07/2020,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,19/07/2020,171,6,165,0,Western Pacific
Hebei,China,39.549,116.1306,19/07/2020,349,6,0,343,Western Pacific
Heilongjiang,China,47.862,127.7615,19/07/2020,947,13,934,0,Western Pacific
Henan,China,37.8957,114.9042,19/07/2020,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,19/07/2020,1777,12,1294,471,Western Pacific
Hubei,China,30.9756,112.2707,19/07/2020,68135,4512,63623,0,Western Pacific
Hunan,China,27.6104,111.7088,19/07/2020,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,19/07/2020,249,1,237,11,Western Pacific
Jiangsu,China,32.9711,119.455,19/07/2020,654,0,654,0,Western Pacific
Jiangxi,China,27.614,115.7221,19/07/2020,932,1,931,0,Western Pacific
Jilin,China,43.6661,126.1923,19/07/2020,155,2,153,0,Western Pacific
Liaoning,China,41.2956,122.6085,19/07/2020,164,2,154,8,Western Pacific
Macau,China,22.1667,113.55,19/07/2020,46,0,46,0,Western Pacific
Ningxia,China,37.2692,106.1655,19/07/2020,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,19/07/2020,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,19/07/2020,322,3,316,3,Western Pacific
Shandong,China,36.3427,118.1498,19/07/2020,798,7,785,6,Western Pacific
Shanghai,China,31.202,121.4491,19/07/2020,733,7,707,19,Western Pacific
Shanxi,China,37.5777,112.2922,19/07/2020,201,0,198,3,Western Pacific
Sichuan,China,30.6171,102.7103,19/07/2020,602,3,592,7,Western Pacific
Tianjin,China,39.3054,117.323,19/07/2020,203,3,195,5,Western Pacific
Tibet,China,31.6927,88.0924,19/07/2020,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,19/07/2020,123,3,73,47,Western Pacific
Yunnan,China,24.974,101.487,19/07/2020,188,2,184,2,Western Pacific
Zhejiang,China,29.1832,120.0934,19/07/2020,1270,1,1267,2,Western Pacific
,Colombia,4.5709,-74.2973,19/07/2020,197278,6736,91793,98749,Americas
,Congo (Brazzaville),-0.228,15.8277,19/07/2020,2633,49,626,1958,Africa
,Congo (Kinshasa),-4.0383,21.7587,19/07/2020,8403,194,4335,3874,Africa
,Costa Rica,9.7489,-83.7534,19/07/2020,11114,62,2966,8086,Americas
,Cote d'Ivoire,7.54,-5.5471,19/07/2020,14119,92,8366,5661,Africa
