Country/Region,Date,Confirmed,Deaths,Recovered,Active,Death Percentage
Kuwait,16/07/2020,57668,402,47545,9721,0.6970937088159811
Kyrgyzstan,16/07/2020,12498,167,3735,8596,1.336213794207073
Latvia,16/07/2020,1179,31,1022,126,2.629346904156064
Lebanon,16/07/2020,2599,40,1485,1074,1.5390534821085033
Liberia,16/07/2020,1070,68,486,516,6.355140186915888
Liechtenstein,16/07/2020,84,1,83,0,1.1904761904761905
Lithuania,16/07/2020,1902,79,1593,230,4.153522607781283
Luxembourg,16/07/2020,5285,111,4275,899,2.1002838221381266
Madagascar,16/07/2020,6089,53,2951,3085,0.8704220725899162
Malaysia,16/07/2020,8737,122,8538,77,1.3963603067414443
Maldives,16/07/2020,2899,15,2339,545,0.5174197999310107
Malta,16/07/2020,674,9,661,4,1.3353115727002967
Mauritania,16/07/2020,5659,150,2993,2516,2.650644990280968
Mauritius,16/07/2020,343,10,331,2,2.9154518950437316
Mexico,16/07/2020,324041,37574,257681,28786,11.595446255257823
Moldova,16/07/2020,20264,666,13640,5958,3.2866166600868536
Monaco,16/07/2020,109,4,98,7,3.669724770642202
Mongolia,16/07/2020,262,0,211,51,0.0
Montenegro,16/07/2020,1287,24,330,933,1.8648018648018647
Morocco,16/07/2020,16545,263,13965,2317,1.589604110003022
Namibia,16/07/2020,1032,2,31,999,0.1937984496124031
Nepal,16/07/2020,17344,39,11249,6056,0.22486162361623616
Netherlands,16/07/2020,108,3,100,5,2.7777777777777777
Netherlands,16/07/2020,26,1,24,1,3.8461538461538463
Netherlands,16/07/2020,78,15,63,0,19.230769230769234
New Zealand,16/07/2020,1549,22,1506,21,1.4202711426726922
Nicaragua,16/07/2020,3147,99,2282,766,3.145853193517636
Niger,16/07/2020,1102,69,993,40,6.261343012704174
Nigeria,16/07/2020,34854,769,14292,19793,2.2063464738623977
North Macedonia,16/07/2020,8623,401,4565,3657,4.650353705207005
Norway,16/07/2020,9015,254,8138,623,2.817526344980588
Oman,16/07/2020,62574,290,40090,22194,0.4634512736919488
Pakistan,16/07/2020,257914,5426,178737,73751,2.103802042541312
Panama,16/07/2020,50373,1000,25842,23531,1.9851904790264625
Papua New Guinea,16/07/2020,11,0,8,3,0.0
Paraguay,16/07/2020,3342,27,1379,1936,0.807899461400359
Peru,16/07/2020,341586,12615,230994,97977,3.6930670460733164
Philippines,16/07/2020,61266,1643,21440,38183,2.681748441223517
Poland,16/07/2020,39054,1605,28928,8521,4.109694269473038
Portugal,16/07/2020,47765,1679,32476,13610,3.5151261383858476
Qatar,16/07/2020,105477,152,102168,3157,0.14410724612948794
Romania,16/07/2020,35003,1971,22189,10843,5.630945918921236
Russia,16/07/2020,751612,11920,530801,208891,1.5859246526133166
Rwanda,16/07/2020,1473,4,770,699,0.2715546503733876
Saint Lucia,16/07/2020,23,0,19,4,0.0
Saint Vincent and the Grenadines,16/07/2020,35,0,29,6,0.0
San Marino,16/07/2020,699,42,656,1,6.008583690987124
Saudi Arabia,16/07/2020,243238,2370,187622,53246,0.9743543360823556
Senegal,16/07/2020,8481,156,5735,2590,1.839405730456314
Serbia,16/07/2020,19717,442,14417,4858,2.2417203428513464
Seychelles,16/07/2020,108,0,27,81,0.0
Singapore,16/07/2020,47126,27,43256,3843,0.057293213937104785
Slovakia,16/07/2020,1951,28,1514,409,1.4351614556637622
Slovenia,16/07/2020,1897,111,1522,264,5.851344227727991
Somalia,16/07/2020,3106,93,1444,1569,2.994204764971024
South Africa,16/07/2020,324221,4669,165591,153961,1.4400671147149628
Spain,16/07/2020,258855,28416,150376,80063,10.977574317668193
Sri Lanka,16/07/2020,2687,11,2007,669,0.40937848902121327
Sudan,16/07/2020,10527,668,5601,4258,6.345587536810108
Suriname,16/07/2020,904,18,581,305,1.991150442477876
Switzerland,16/07/2020,33290,1969,29900,1421,5.914689095824572
Taiwan*,16/07/2020,451,7,440,4,1.5521064301552108
Tanzania,16/07/2020,509,21,183,305,4.12573673870334
Thailand,16/07/2020,3236,58,3095,83,1.792336217552534
Togo,16/07/2020,749,15,543,191,2.0026702269692924
Trinidad and Tobago,16/07/2020,133,8,124,1,6.015037593984962
Tunisia,16/07/2020,1327,50,1093,184,3.7678975131876418
Turkey,16/07/2020,216873,5440,198820,12613,2.5083804807421854
Uganda,16/07/2020,1051,0,1014,37,0.0
Ukraine,16/07/2020,57640,1462,29822,26356,2.5364330326162388
United Arab Emirates,16/07/2020,56129,335,47412,8382,0.596839423470933
United Kingdom,16/07/2020,152,9,137,6,5.921052631578947
United Kingdom,16/07/2020,203,1,200,2,0.49261083743842365
United Kingdom,16/07/2020,583,47,529,7,8.061749571183533
United Kingdom,16/07/2020,180,0,180,0,0.0
United Kingdom,16/07/2020,336,24,312,0,7.142857142857142
United Kingdom,16/07/2020,12,1,10,1,8.333333333333332
Uruguay,16/07/2020,1026,32,916,78,3.1189083820662766
US,16/07/2020,3576157,138358,1090645,2347154,3.868901728867049
Uzbekistan,16/07/2020,15066,75,8783,6208,0.49780963759458385
Venezuela,16/07/2020,10854,104,3255,7495,0.9581721024507094
Vietnam,16/07/2020,381,0,356,25,0.0
Zambia,16/07/2020,1895,42,1412,441,2.216358839050132
Zimbabwe,16/07/2020,1362,23,425,914,1.6886930983847284
Dominica,16/07/2020,18,0,18,0,0.0
Grenada,16/07/2020,23,0,23,0,0.0
Belize,16/07/2020,40,2,22,16,5.0
Laos,16/07/2020,19,0,19,0,0.0
Libya,16/07/2020,1652,46,379,1227,2.784503631961259
West Bank and Gaza,16/07/2020,7412,51,1313,6048,0.6880733944954129
Guinea-Bissau,16/07/2020,1902,26,773,1103,1.3669821240799158
Mali,16/07/2020,2440,121,1777,542,4.9590163934426235
Saint Kitts and Nevis,16/07/2020,17,0,15,2,0.0
Kosovo,16/07/2020,5237,112,2462,2663,2.1386289860607217
Burma,16/07/2020,339,6,270,63,1.7699115044247788
United Kingdom,16/07/2020,3,0,3,0,0.0
United Kingdom,16/07/2020,8,1,7,0,12.5
United Kingdom,16/07/2020,74,2,12,60,2.7027027027027026
Botswana,16/07/2020,522,1,48,473,0.19157088122605362
Burundi,16/07/2020,303,1,207,95,0.33003300330033003
Sierra Leone,16/07/2020,1678,64,1213,401,3.814064362336114
Malawi,16/07/2020,2712,51,1073,1588,1.8805309734513276
United Kingdom,16/07/2020,13,0,13,0,0.0
France,16/07/2020,2,0,1,1,0.0
South Sudan,16/07/2020,2171,41,1175,955,1.8885306310456014
Western Sahara,16/07/2020,10,1,8,1,10.0
Sao Tome and Principe,16/07/2020,740,14,325,401,1.891891891891892
